actor_id,name,birth,agency,sns,image,work1,work2,work3,work4,work5
132,서동진,,,http://cafe.naver.com/dongjinseo,actor_images\27001.gif," 〈미세스 다웃파이어〉 - 진주
2026.01.31 ~ 2026.02.01
경상남도문화예술회관 대공연장
안드레 역","은밀하게 위대하게:THE LAST-10주년 기념
2026.01.30 ~ 2026.04.26
NOL 씨어터 대학로 우리카드홀
리해랑 역"," 〈미세스 다웃파이어〉 - 수원
2026.01.17 ~ 2026.01.18
경기아트센터 대극장
안드레 역"," 〈미세스 다웃파이어〉 - 인천
2026.01.10 ~ 2026.01.11
인천문화예술회관 대공연장
안드레 역"," 〈미세스 다웃파이어〉 - 대구
2026.01.03 ~ 2026.01.04
대구오페라하우스
안드레 역"
133,신주협,1993.12.01,,,actor_images\41873.gif,"어른이  〈난쟁이들〉
2025.11.05 ~ 2026.03.01
플러스씨어터
찰리 역"," 〈데카브리〉
2025.09.10 ~ 2025.11.30
NOL 서경스퀘어 스콘 1관
아카키 역","니진스키
2025.03.25 ~ 2025.06.15
예스24아트원 1관
니진스키 역","스타크로스드
2024.12.10 ~ 2025.03.02
예스24스테이지 3관
머큐쇼 역","2024 연극만원4 〈웃음의 대학〉
2024.07.05 ~ 2024.07.07
성남아트센터 앙상블시어터"
134,조풍래,,,,actor_images\33256.gif," 〈레드북〉 - 부산
2026.01.30 ~ 2026.02.01
드림씨어터
로렐라이 역"," 〈레드북〉 - 대구
2026.01.16 ~ 2026.01.18
대구오페라하우스
로렐라이 역","어른이  〈난쟁이들〉
2025.11.05 ~ 2026.03.01
플러스씨어터
빅 역"," 〈레드북〉
2025.09.23 ~ 2025.12.07
유니버설아트센터
로렐라이 역"," 〈플레임즈〉
2025.06.26 ~ 2025.09.14
대학로 SH 아트홀
에드몬드 역"
135,김도하,1993.09.12,,,actor_images\44854.gif,"어른이  〈난쟁이들〉
2025.11.05 ~ 2026.03.01
플러스씨어터
왕자2/신데렐라 역","니진스키
2025.03.25 ~ 2025.06.15
예스24아트원 1관
스트라빈스키 역","여신님이 보고 계셔
2024.11.26 ~ 2025.03.03
NOL 유니플렉스 1관
변주화 역","이머시브  ＇흔해빠진일＇
2024.07.27 ~ 2024.08.18
LG아트센터 서울 U+ 스테이지
햄릿 역","드라큘라
2023.12.06 ~ 2024.03.03
샤롯데씨어터
렌필드 역"
136,신창주,,,,actor_images\25157.gif,"어른이  〈난쟁이들〉
2025.11.05 ~ 2026.03.01
플러스씨어터
왕자3 역","［피크닉#10］  〈카포네 밀크〉
2025.01.21 ~ 2025.01.23
예스24아트원 1관
찰리 역","카포네 밀크
2024.12.18 ~ 2025.03.09
예스24아트원 1관
찰리 역"," '미남당' 트라이아웃
2024.10.17 ~ 2024.11.09
더굿씨어터
장회장 역","홍련
2024.07.30 ~ 2024.10.20
대학로 자유극장
강림 역"
137,남민우,1994.04.18,,http://www.instagram.com/mimunam,actor_images\48250.gif,"어른이  〈난쟁이들〉
2025.11.05 ~ 2026.03.01
플러스씨어터
왕자2/신데렐라 역","너의 결혼식
2025.03.20 ~ 2025.06.08
NOL 유니플렉스 1관
구공자 역","쿠로이 저택엔 누가 살고 있을까？
2024.10.29 ~ 2025.01.19
플러스씨어터
노다/장군귀신 역","난쟁이들
2023.11.01 ~ 2024.01.21
플러스씨어터
왕자2 역","미드나잇
2022.12.15 ~ 2022.12.31
이화여고 100주년 기념관 화암홀
비지터 역"
138,박시인,1992.08.18,,http://www.facebook.com/siin.park,actor_images\38821.gif,"어른이  〈난쟁이들〉
2025.11.05 ~ 2026.03.01
플러스씨어터
백설공주 역"," 〈설공찬〉
2025.09.09 ~ 2025.10.26
KT&G 상상마당 대치아트홀
설초희 역"," 〈프리다〉
2025.06.17 ~ 2025.09.07
NOL 유니플렉스 1관
메모리아 역","쿠로이 저택엔 누가 살고 있을까？
2024.10.29 ~ 2025.01.19
플러스씨어터
가네코/아기귀신 역","4월은 너의 거짓말
2024.06.28 ~ 2024.08.25
예술의전당 CJ 토월극장
사와베 츠바키 역"
139,안상은,1990.07.02,,,actor_images\27632.gif,"어른이  〈난쟁이들〉
2025.11.05 ~ 2026.03.01
플러스씨어터
백설공주 역","이블데드
2024.06.20 ~ 2024.09.01
NOL 유니플렉스
애니/셀리 역","난쟁이들
2023.11.01 ~ 2024.01.21
플러스씨어터
백설공주 역","앤
2019.11.30 ~ 2020.01.05
브릭스씨어터
앤3/루비 역","젊음의 행진
2018.03.13 ~ 2018.05.27
충무아트센터 대극장
왕영은 역
관객"
140,박새힘,,,,actor_images\47350.gif,"어른이  〈난쟁이들〉
2025.11.05 ~ 2026.03.01
플러스씨어터
인어공주 역"," 〈차미〉
2025.05.29 ~ 2025.08.24
대학로 TOM(티오엠) 1관
차미 역","소란스러운 나의 서림에서
2025.04.08 ~ 2025.06.21
et theatre 1 (이티 씨어터 원)
양희 역","광화문연가 - 대구
2025.03.08 ~ 2025.03.09
계명아트센터
과거 수아 역","광화문연가 - 대전
2025.03.01 ~ 2025.03.02
대전예술의전당 아트홀
과거 수아 역"
141,김세진,1996.07.27,,http://www.instagram.com/7im._.sj,actor_images\56314.gif,"어른이  〈난쟁이들〉
2025.11.05 ~ 2026.03.01
플러스씨어터
왕자1 역","시라노
2024.12.06 ~ 2025.02.23
예술의전당 CJ 토월극장
앙상블","프랑켄슈타인 - 10주년
2024.06.05 ~ 2024.08.25
블루스퀘어 신한카드홀
앙상블","벤허
2023.09.02 ~ 2023.11.19
LG아트센터 서울 LG SIGNATURE 홀
앙상블","친정엄마
2023.03.28 ~ 2023.06.04
디큐브 링크아트센터
앙상블"
142,류제윤,,,,actor_images\7615.gif,"어른이  〈난쟁이들〉
2025.11.05 ~ 2026.03.01
플러스씨어터
빅 역"," 〈다시, 동물원〉
2025.06.26 ~ 2025.09.14
동덕여대 공연예술센터 코튼홀
김창기 역","Behind the Moon 쇼케이스
2024.07.20 ~ 2024.07.22
충무아트센터 중극장 블랙
마이클 콜린스 역","섬 : 1933~2019
2024.05.22 ~ 2024.07.07
국립정동극장
목소리8 역","난쟁이들
2023.11.01 ~ 2024.01.21
플러스씨어터
빅 역"
143,기세중,1990.10.17,,http://cafe.naver.com/kisejung,actor_images\34789.gif,"어른이  〈난쟁이들〉
2025.11.05 ~ 2026.03.01
플러스씨어터
찰리 역","브로드웨이 42번가 - 부산
2025.10.17 ~ 2025.10.19
드림씨어터
빌리 로러 역"," 브로드웨이 42번가 -울산
2025.09.26 ~ 2025.09.28
HD아트센터 대공연장
빌리 로러 역"," 〈브로드웨이 42번가〉
2025.07.10 ~ 2025.09.14
샤롯데씨어터
빌리 로러 역","구텐버그
2025.04.30 ~ 2025.07.20
플러스씨어터
버드 대븐포트 역"
144,박혜미,,,,actor_images\8457.gif," 〈비틀쥬스〉
2025.12.16 ~ 2026.03.22
LG아트센터 서울 LG SIGNATURE 홀
바바라 역","베르사유의 장미
2024.07.16 ~ 2024.10.13
충무아트센터 대극장
마담 드 폴리냑 역","베르사유의 장미
2023.12.02 ~ 2023.12.03
LG아트센터 서울 LG SIGNATURE 홀
폴리냑 역","마틸다
2022.10.05 ~ 2023.02.26
디큐브 링크아트센터
미스 허니 역","마리 앙투아네트
2021.07.13 ~ 2021.10.03
샤롯데씨어터
마담 랑발 역"
145,정성화,1975.01.02,,http://cafe.daum.net/sunghwaworld/ | http://twitter.com/denniking,actor_images\3719.jpg," 〈미세스 다웃파이어〉 - 진주
2026.01.31 ~ 2026.02.01
경상남도문화예술회관 대공연장
다니엘&다웃파이어 역"," 〈미세스 다웃파이어〉 - 수원
2026.01.17 ~ 2026.01.18
경기아트센터 대극장
다니엘&다웃파이어 역"," 〈미세스 다웃파이어〉 - 인천
2026.01.10 ~ 2026.01.11
인천문화예술회관 대공연장
다니엘&다웃파이어 역"," 〈미세스 다웃파이어〉 - 대구
2026.01.03 ~ 2026.01.04
대구오페라하우스
다니엘&다웃파이어 역","2025  〈미세스 다웃파이어〉 - 천안
2025.12.27 ~ 2025.12.28
천안예술의전당 대공연장
다니엘&다웃파이어 역"
146,김준수,1987.01.01,팜트리아일랜드,http://palmtree.is/ | http://www.instagram.com/xiaxiaxia1215 | http://twitter.com/1215thexiahtic | http://www.facebook.com/%ED%8C%9C%ED%8A%B8%EB%A6%AC%EC%95%84%EC%9D%BC%EB%9E%9C%EB%93%9C-101241865701058,actor_images\18920.gif," 〈비틀쥬스〉
2025.12.16 ~ 2026.03.22
LG아트센터 서울 LG SIGNATURE 홀
비틀쥬스 역","2025 Asia Top Artist Festival
2025.09.27 ~ 2025.09.28
난지한강공원","［NOL 스페셜 스테이지］  〈알라딘〉 한국 초연 - 부산 (ALADDIN The Musical)
2025.08.15 ~ 2025.08.17
드림씨어터
알라딘 역"," 〈알라딘〉 한국 초연 (ALADDIN The Musical) - 부산
2025.07.11 ~ 2025.09.28
드림씨어터
알라딘 역","［인터파크 스테이지］알라딘 한국 초연
2025.04.12 ~ 2025.04.16
샤롯데씨어터
알라딘 역"
147,장민제,1998.05.27,,,actor_images\47065.gif," 〈비틀쥬스〉
2025.12.16 ~ 2026.03.22
LG아트센터 서울 LG SIGNATURE 홀
리디아 역","오늘 밤, 세계에서 이 사랑이 사라진다 해도
2025.06.13 ~ 2025.08.24
코엑스아티움
히노 마오리 역","이솝이야기
2025.03.19 ~ 2025.06.08
예스24스테이지 3관
다나에/시타스 역","어쩌면 해피엔딩
2024.08.07 ~ 2024.08.09
예스24스테이지 1관
클레어 역","어쩌면 해피엔딩
2024.06.18 ~ 2024.09.08
예스24스테이지 1관
클레어 역"
148,나하나,1992.06.30,,,actor_images\40048.gif,"WONDERLAND FESTIVAL 2025
2025.12.27 ~ 2026.01.11
경희대학교 평화의전당
4악장 역"," 〈비틀쥬스〉
2025.12.16 ~ 2026.03.22
LG아트센터 서울 LG SIGNATURE 홀
바바라 역"," 〈르 마스크〉
2025.08.06 ~ 2025.11.09
et theatre 1 (이티 씨어터 원)
레오니 역","라이카
2025.03.14 ~ 2025.05.18
두산아트센터 연강홀
라이카 역","킹키부츠 - 대구
2025.01.11 ~ 2025.01.26
계명아트센터
로렌 역"
149,이율,1984.02.17,,,actor_images\362.jpg," 〈비틀쥬스〉
2025.12.16 ~ 2026.03.22
LG아트센터 서울 LG SIGNATURE 홀
아담 역"," 〈마하고니〉
2025.06.17 ~ 2025.08.31
링크아트센터 페이코홀
호스트 역","시라노
2024.12.06 ~ 2025.02.23
예술의전당 CJ 토월극장
드 기슈 역","거미여인의 키스
2024.01.21 ~ 2024.03.31
예그린씨어터
몰리나 역","트레이스 유
2023.05.11 ~ 2023.08.20
링크아트센터 벅스홀
우빈 역"
150,김용수,,,,actor_images\17706.gif," 〈비틀쥬스〉
2025.12.16 ~ 2026.03.22
LG아트센터 서울 LG SIGNATURE 홀
찰스 역","［NOL 스페셜 스테이지］ 지킬앤하이드 (Jekyll ＆ Hyde) - 20주년
2025.05.01 ~ 2025.05.11
블루스퀘어 신한카드홀
댄버스 경 역","킹키부츠 - 대구
2025.01.11 ~ 2025.01.26
계명아트센터
조지 역","킹키부츠 - 고양
2024.12.28 ~ 2024.12.29
고양아람누리 아람극장
조지 역","킹키부츠 - 성남
2024.12.21 ~ 2024.12.22
성남아트센터 오페라하우스
조지 역"
151,정원영,1985.01.25,팜트리아일랜드,http://www.instagram.com/jung_w_y | https://cafe.daum.net/JWY-,actor_images\8695.gif," 〈비틀쥬스〉
2025.12.16 ~ 2026.03.22
LG아트센터 서울 LG SIGNATURE 홀
비틀쥬스 역","［NOL 스페셜 스테이지］  〈알라딘〉 한국 초연 - 부산 (ALADDIN The Musical)
2025.08.15 ~ 2025.08.17
드림씨어터
지니 역"," 〈알라딘〉 한국 초연 (ALADDIN The Musical) - 부산
2025.07.11 ~ 2025.09.28
드림씨어터
지니 역","［인터파크 스테이지］알라딘 한국 초연
2025.04.12 ~ 2025.04.16
샤롯데씨어터
지니 역"," 〈알라딘〉 한국 초연 (ALADDIN The Musical)
2024.11.22 ~ 2025.06.22
샤롯데씨어터
지니 역"
152,윤공주,1981.05.20,PL엔터테인먼트,http://club.cyworld.com/club/main/club_main.asp?club_id=50647614,actor_images\3695.gif," 〈비틀쥬스〉
2025.12.16 ~ 2026.03.22
LG아트센터 서울 LG SIGNATURE 홀
델리아 역","브로드웨이 42번가 - 부산
2025.10.17 ~ 2025.10.19
드림씨어터
도로시 브록 역"," 〈브로드웨이 42번가〉
2025.07.10 ~ 2025.09.14
샤롯데씨어터
도로시 브록 역","［NOL 스페셜 스테이지］ 지킬앤하이드 (Jekyll ＆ Hyde) - 20주년
2025.05.01 ~ 2025.05.11
블루스퀘어 신한카드홀
루시 역","지킬앤하이드 - 20주년
2024.11.29 ~ 2025.05.18
블루스퀘어 신한카드홀
루시 역"
153,홍나현,1996.04.29,,,actor_images\45278.gif,"WONDERLAND FESTIVAL 2025
2025.12.27 ~ 2026.01.11
경희대학교 평화의전당
2악장 역"," 〈비틀쥬스〉
2025.12.16 ~ 2026.03.22
LG아트센터 서울 LG SIGNATURE 홀
리디아 역","［피크닉#19］  〈웨이스티드〉
2025.08.27 ~ 2025.08.29
플러스씨어터
앤 역"," 〈웨이스티드〉 : 연극열전10_일곱 번째 작품
2025.08.06 ~ 2025.10.26
플러스씨어터
앤 역"," 〈마하고니〉
2025.06.17 ~ 2025.08.31
링크아트센터 페이코홀
호스트 역"
154,전수미,1980.04.22,,http://www.cyworld.com/sumiyo,actor_images\3665.jpg," 〈비틀쥬스〉
2025.12.16 ~ 2026.03.22
LG아트센터 서울 LG SIGNATURE 홀
델리아 역"," 〈프리다〉
2025.06.17 ~ 2025.09.07
NOL 유니플렉스 1관
레플레하 역","〈팬텀〉 10주년 기념 공연
2025.05.31 ~ 2025.08.11
세종문화회관 대극장
마담 카를로타 역","프랑켄슈타인 - 10주년
2024.06.05 ~ 2024.08.25
블루스퀘어 신한카드홀
엘렌&에바 역","그레이트 코멧
2024.03.26 ~ 2024.06.16
유니버설아트센터
엘렌 역"
155,배수정,,,,actor_images\42801.gif," 〈보니 앤 클라이드〉
2025.12.11 ~ 2026.03.02
홍익대 대학로 아트센터 대극장
블랜치 역","베어 더  (bare the musical)
2025.06.03 ~ 2025.09.14
두산아트센터 연강홀
샨텔&클레어 역","조로: 액터뮤지션
2024.09.11 ~ 2024.11.17
NOL 유니플렉스
이네즈 역","렌트
2023.11.11 ~ 2024.02.25
코엑스아티움
조앤 역","여섯 여왕과 함께하는 여민락콘서트 - 세종
2023.05.31 ~ 2023.05.31
세종예술의전당(세종특별자치시)"
156,홍금비,1995.01.07,씨제스 엔터테인먼트,http://cjesculture.com/artist/artist_view.asp?Uid=15 | http://www.facebook.com/cjesseoyoung/,actor_images\39951.gif," 〈보니 앤 클라이드〉
2025.12.11 ~ 2026.03.02
홍익대 대학로 아트센터 대극장
보니 역","［피크닉#19］  〈웨이스티드〉
2025.08.27 ~ 2025.08.29
플러스씨어터
에밀리 역"," 〈웨이스티드〉 : 연극열전10_일곱 번째 작품
2025.08.06 ~ 2025.10.26
플러스씨어터
에밀리 역","프라이드 : 연극열전10_다섯 번째 작품
2025.03.29 ~ 2025.06.22
예스24아트원 2관
실비아 역","디어 에반 핸슨
2024.03.28 ~ 2024.06.23
충무아트센터 대극장
조이 머피 역"
157,이은호,1992.12.25,,,actor_images\47433.gif," 〈보니 앤 클라이드〉
2025.12.11 ~ 2026.03.02
홍익대 대학로 아트센터 대극장
테드 역","바스커빌 : 셜록홈즈 미스터리 Chapter2
2024.06.22 ~ 2025.03.09
예스24아트원 3관
셜록홈즈 역","옆집사람
2023.11.17 ~ 2024.01.14
대학로 자유극장
김찬우 역","오일
2021.05.01 ~ 2021.05.09
더 줌 아트센터
윌리엄 휘트콤 역",
158,옥주현,1980.03.20,포트럭주식회사,http://www.pot-luck.co.kr/,actor_images\3727.jpg," 〈레드북〉 - 수원
2026.02.06 ~ 2026.02.08
경기아트센터 대극장
안나 역"," 〈레드북〉 - 부산
2026.01.30 ~ 2026.02.01
드림씨어터
안나 역"," 〈레드북〉 - 세종시
2026.01.23 ~ 2026.01.25
세종예술의전당(세종특별자치시)
안나 역"," 〈레드북〉 - 대구
2026.01.16 ~ 2026.01.18
대구오페라하우스
안나 역"," 〈레드북〉 - 용인
2026.01.09 ~ 2026.01.11
용인포은아트홀
안나 역"
159,이제우,1994.08.31,,http://www.instagram.com/Junyong2__,actor_images\50313.gif," 〈보니 앤 클라이드〉
2025.12.11 ~ 2026.03.02
홍익대 대학로 아트센터 대극장
목사 역","멤피스
2023.07.20 ~ 2023.10.22
충무아트센터 대극장
앙상블","제17회 대구국제페스티벌 - 메리 애닝
2023.05.20 ~ 2023.05.21
대구 대덕문화전당
헨리 드 라 베쉬 역","이프덴
2022.12.08 ~ 2023.02.26
홍익대 대학로 아트센터 대극장
앙상블","번지점프를 하다
2022.06.22 ~ 2022.08.21
홍익대 대학로 아트센터 대극장
동건 역"
160,윤지인,1987.04.27,,http://twitter.com/ReginaBbv,actor_images\7161.gif," 〈보니 앤 클라이드〉
2025.12.11 ~ 2026.03.02
홍익대 대학로 아트센터 대극장
블랜치 역","그레이트 코멧
2024.03.26 ~ 2024.06.16
유니버설아트센터
마리 역","모차르트!
2023.06.15 ~ 2023.08.22
세종문화회관 대극장
발트슈타텐 남작부인 역","역사 톡! 그날
2021.04.17 ~ 2021.04.18
국립중앙박물관 극장 용","백범
2020.09.29 ~ 2020.10.11
국립중앙박물관 극장 용
백범 역"
161,윤현민,,,,actor_images\22088.gif," 〈보니 앤 클라이드〉
2025.12.11 ~ 2026.03.02
홍익대 대학로 아트센터 대극장
클라이드 역","비기닝
2025.03.07 ~ 2025.03.23
세종문화회관 S씨어터
대니 역","트라이앵글
2013.09.06 ~ 2014.01.26
상명아트홀 1관
도연 역
전문가","총각네 야채가게
2012.12.18 ~ 2012.12.31
대학로  센터 공간 피꼴로
이태성 역","김종욱 찾기 - 청주
2011.12.20 ~ 2011.12.30
충북대학교 개신문화관
김종욱 & 첫사랑 역"
162,김찬호,1983.05.04,,,actor_images\10389.gif,"은밀하게 위대하게:THE LAST-10주년 기념
2026.01.30 ~ 2026.04.26
NOL 씨어터 대학로 우리카드홀
원류환 역"," 〈보니 앤 클라이드〉
2025.12.11 ~ 2026.03.02
홍익대 대학로 아트센터 대극장
벅 역"," 〈쉐도우〉
2025.09.05 ~ 2025.11.02
백암아트홀
영조 역","화이트래빗 레드래빗(WHITE RABBIT RED RABBIT)
2025.04.30 ~ 2025.05.25
세종문화회관 S씨어터
배우 역","스타크로스드
2024.12.10 ~ 2025.03.02
예스24스테이지 3관
머큐쇼 역"
163,배나라,1991.01.04,,https://www.instagram.com/narajangvvv,actor_images\36709.gif," 〈보니 앤 클라이드〉
2025.12.11 ~ 2026.03.02
홍익대 대학로 아트센터 대극장
클라이드 역","이블데드
2024.06.20 ~ 2024.09.01
NOL 유니플렉스
애쉬 역","일라이
2023.02.10 ~ 2023.04.30
링크아트센터 페이코홀
일라이 역","웨스트 사이드 스토리
2022.11.17 ~ 2023.02.26
충무아트센터 대극장
리프 역","시데레우스
2022.07.26 ~ 2022.10.16
플러스씨어터
케플러 역"
164,조성윤,1985.02.27,,http://www.chokanghyun.com/ | http://twitter.com/choproduce,actor_images\13096.gif," 〈보니 앤 클라이드〉
2025.12.11 ~ 2026.03.02
홍익대 대학로 아트센터 대극장
벅 역"," 〈MAD HATTER〉
2025.10.22 ~ 2026.01.18
링크아트센터드림 드림2관
조슬린 역","［피크닉#15］ 〈붉은 정원〉
2025.06.17 ~ 2025.06.19
링크아트센터드림 드림2관
빅토르 역","붉은 정원
2025.04.22 ~ 2025.07.20
링크아트센터드림 드림2관
빅토르 역","니진스키
2025.03.25 ~ 2025.06.15
예스24아트원 1관
디아길레프 역"
165,고상호,1985.10.05,,,actor_images\28626.gif," 〈비하인드 더 문 (Behind the Moon)〉
2025.11.11 ~ 2026.02.08
충무아트센터 중극장 블랙
마이클 콜린스 역"," 〈등등곡〉
2025.06.24 ~ 2025.09.14
예스24스테이지 1관
김영운 역","세일즈맨의 죽음
2025.04.19 ~ 2025.04.19
노원문화예술회관 대공연장
해피 로먼 역","세일즈맨의 죽음 - 대구
2025.03.21 ~ 2025.03.22
아양아트센터 아양홀
해피 로먼 역","세일즈맨의 죽음
2025.01.07 ~ 2025.03.03
세종문화회관 M씨어터
해피 로먼 역"
166,유준상,1969.11.28,나무엑터스,http://www.namooactors.com/star/yujunsang | http://instagram.com/junes1128 | http://cafe.daum.net/manager | http://www.facebook.com/jnjoy20,actor_images\5819.gif," 〈비하인드 더 문 (Behind the Moon)〉
2025.11.11 ~ 2026.02.08
충무아트센터 중극장 블랙
마이클 콜린스 역","［야놀자 특가］  〈스윙 데이즈_암호명 A〉
2025.01.21 ~ 2025.01.31
충무아트센터 대극장
유일형 역","스윙 데이즈_암호명 A
2024.11.19 ~ 2025.02.09
충무아트센터 대극장
유일형 역","엄유민법 콘서트
2024.09.29 ~ 2024.09.29
롯데콘서트홀","프랑켄슈타인 - 10주년
2024.06.05 ~ 2024.08.25
블루스퀘어 신한카드홀
빅터 프랑켄슈타인&자크 역"
